date;source;target
28/11/2007;IBBK;ABAL
09/10/2007;IBBK;ABNA
23/10/2007;PINB;BBBA
27/12/2007;CITI;BDIN
27/12/2007;SYWS;BBBA
29/11/2007;MEDH;ARTG
13/11/2007;BDIN;WIKE
19/12/2007;BRIN;LMAN
01/11/2007;SCBL;CITI
03/12/2007;EKON;RABO
24/10/2007;PDKB;CENA
02/11/2007;DEUT;BOTK
19/10/2007;PINB;BNIN
01/10/2007;BBUK;BSDR
21/12/2007;ATJS;PDJB
12/12/2007;SCBL;FUJI
13/11/2007;LIPB;HAIN
15/11/2007;BNIN;CITI
24/12/2007;WIKE;CENA
04/12/2007;BRIN;ATJS
03/10/2007;ANTD;HAIN
30/10/2007;BNPA;SCBL
05/10/2007;BNIN;KOEX
06/12/2007;SWBA;LIPB
29/10/2007;LIPB;BMRI
14/11/2007;BUMI;PINB
25/10/2007;ABNA;BDIN
05/10/2007;HRDA;MAYA
22/11/2007;FAMA;BNIN
10/12/2007;BMRI;CHAS
27/12/2007;BBBA;BTAN
01/11/2007;HNBN;BIDX
26/11/2007;BRIN;BNIA
03/12/2007;PDKS;BDIN
03/12/2007;MEDH;PDSU
07/11/2007;ANZB;BNIA
10/12/2007;BSMD;EKON
06/12/2007;FUJI;ABNA
22/11/2007;BDIN;CITI
13/12/2007;OCBC;BNIA
26/12/2007;ABNA;BRIN
13/12/2007;SUNI;BOTK
03/12/2007;BBUK;BBIJ
17/12/2007;PINB;AWAN
13/11/2007;PDSB;PDBK
10/12/2007;BNIN;LIPB
28/12/2007;FUJI;MAYA
29/11/2007;BOTK;BBAI
13/11/2007;PDJG;PINB
13/12/2007;SUNI;BRIN
27/11/2007;AEIB;SCBL
06/12/2007;IBBK;BCIA
03/12/2007;BICN;PINB
18/12/2007;CENA;CTCB
04/12/2007;BRIN;BNIN
05/11/2007;MEEK;CENA
23/10/2007;DJAR;ABNA
11/10/2007;MCOR;GNES
27/12/2007;BDIN;BBIJ
14/12/2007;PDJG;BNIN
04/12/2007;BNIN;LOMA
18/12/2007;BNIN;PDBK
01/10/2007;PDAC;CENA
03/12/2007;BEXI;HSBC
07/11/2007;FUJI;NISP
19/10/2007;CITI;SCBL
06/12/2007;ARTG;BTAN
25/10/2007;BNIA;CENA
06/12/2007;MUAB;PINB
28/12/2007;BDIN;LOMA
18/10/2007;BMRI;BBBA
14/12/2007;SYWS;BMRI
25/10/2007;PDJB;PINB
11/12/2007;BBIJ;BMRI
18/12/2007;CITI;OCBC
24/10/2007;BICN;IBBK
22/10/2007;DEUT;NISP
29/11/2007;BDIP;AWAN
14/12/2007;LOMA;BRIN
06/12/2007;EKON;BBAI
08/11/2007;BOTK;BPIA
26/10/2007;SCBL;CENA
13/11/2007;MUAB;CICT
02/11/2007;DBSB;PDNT
24/12/2007;IDMO;BNIN
19/10/2007;OCBC;ANZB
14/12/2007;PINB;PDWG
12/11/2007;LIPB;SITB
12/12/2007;BMRI;SWBA
03/12/2007;INDI;IBBK
08/10/2007;CHAS;HSBC
09/11/2007;BBUK;ABNA
04/10/2007;BNIN;IBBK
17/12/2007;BNIA;NUPA
09/10/2007;BRIN;BBUK
27/12/2007;IBBK;MAYA
27/11/2007;EKON;MEGA
25/10/2007;BSDR;NISP
03/10/2007;EKON;CENA
01/11/2007;BBIJ;CENA
25/10/2007;CENA;SCBL
05/12/2007;MASD;ANTD
10/12/2007;BBBA;TAPE
10/10/2007;BSMD;SYNA
17/12/2007;PDNB;PDJT
08/11/2007;ATJS;BSMD
26/11/2007;BMRI;BDIN
12/12/2007;PDAC;LIPB
11/10/2007;DEUT;BRIN
08/10/2007;NISP;AEIB
18/12/2007;SCBL;BSMD
19/12/2007;BRIN;PDNB
22/10/2007;ARNK;BBBA
13/11/2007;BRIN;ARTG
12/12/2007;BBIJ;BTAN
15/11/2007;PDYK;PDJG
15/11/2007;SYNA;CENA
12/12/2007;BNIN;ARTG
05/12/2007;BBAI;BNIA
04/12/2007;TAPE;BBBA
21/12/2007;BBBA;EKON
07/11/2007;DEUT;BOTK
10/10/2007;MEGA;BNIA
02/11/2007;PDBK;PDSB
19/11/2007;BMRI;KSEI
04/12/2007;PDBK;BSSP
04/10/2007;PDJG;BDIN
16/11/2007;MEEK;PINB
16/11/2007;LIPB;DEUT
31/10/2007;BBIJ;BMRI
24/12/2007;SYAC;BDIN
30/11/2007;BNIN;BDIN
28/11/2007;BBBA;BTAN
24/12/2007;BHAG;BOTK
26/12/2007;BNIN;IBBK
18/12/2007;CITI;SCBL
26/12/2007;GNES;BBIJ
07/12/2007;LIPB;CENA
12/12/2007;ABNA;CHAS
20/11/2007;PDRI;BBUK
16/11/2007;BBIJ;BNIN
02/10/2007;PINB;BBBA
26/11/2007;MAYA;EKON
17/12/2007;BNIN;BOTK
14/12/2007;JSAB;LIPB
06/11/2007;BBUK;PDJM
28/12/2007;PINB;ANZB
10/12/2007;BRIN;PDNT
04/12/2007;BRIN;HSBC
09/10/2007;VICT;HMOB
22/11/2007;ATJS;MEGA
28/11/2007;BUMI;IBBK
06/11/2007;CENA;SITB
07/12/2007;ATJS;LIPB
12/11/2007;SUNI;FUJI
26/12/2007;BMRI;MEGA
30/10/2007;HSBC;PDKB
30/10/2007;PDWU;BRIN
10/12/2007;BRIN;DBSB
24/12/2007;BHAG;LIPB
06/12/2007;BSSP;ATJS
28/12/2007;BICN;PDSB
28/11/2007;TAPE;BMRI
02/10/2007;SCBL;CTCB
19/12/2007;PDLP;NISP
26/10/2007;LIPB;CENA
19/12/2007;BRIN;BSSP
03/12/2007;MGAB;PINB
07/11/2007;BDIN;SITB
04/12/2007;PDJB;BDIN
08/10/2007;PDJB;BDIN
13/11/2007;HAGA;CTCB
13/12/2007;EKST;ARTG
24/12/2007;EKON;ABNA
28/12/2007;BSMD;CENA
28/11/2007;SCBL;BNIA
05/10/2007;BDIP;CTCB
28/11/2007;BDIN;PDJB
02/10/2007;BBUK;TAPE
17/10/2007;CICT;BOTK
05/12/2007;PDJT;BBUK
19/12/2007;BARC;BBUK
17/12/2007;BRIN;SYJT
10/12/2007;RABO;LIPB
26/12/2007;CENA;BRIN
03/12/2007;BBBA;BIDX
19/10/2007;SUNI;MASD
02/10/2007;LIPB;BNIN
14/11/2007;LIPB;MASD
02/10/2007;BMRI;HAGA
05/11/2007;BNIN;DBSB
05/11/2007;BNIA;BBBA
28/11/2007;BOTK;DEUT
26/11/2007;SYWS;BDKI
14/11/2007;BSMD;BBBA
31/10/2007;BBAI;BBBA
11/12/2007;BDIN;MASD
29/11/2007;BBIJ;BHAG
21/11/2007;VICT;BNIN
23/10/2007;BBBA;PDKG
07/11/2007;PDRI;BTAN
12/11/2007;ABAL;PDJG
05/10/2007;IBBK;CENA
02/11/2007;BBBA;PDSB
24/10/2007;BSMD;INDI
04/12/2007;BMRI;MAYO
20/11/2007;PDIJ;BRIN
13/12/2007;MEGA;CICT
16/11/2007;LIPB;BICN
20/11/2007;HSBC;SCBL
15/11/2007;BDIN;MAYO
20/11/2007;BRIN;PDJB
26/11/2007;RABO;BICN
11/10/2007;BRIN;ABNA
13/12/2007;PDYK;BNIN
09/11/2007;BSSP;HAGA
10/10/2007;HSBC;BICN
26/12/2007;CHAS;HSBC
27/12/2007;HVBK;NISP
05/11/2007;SWBA;BNIN
26/10/2007;NISP;ABNA
12/12/2007;CENA;CENA
05/11/2007;SWBA;BBIJ
16/11/2007;SUNI;SCBL
18/10/2007;BICN;CENA
04/12/2007;PDNT;BNIN
28/12/2007;BICN;HSBC
01/10/2007;PINB;BBBA
03/12/2007;CENA;HSBC
22/11/2007;SUNI;IBBK
14/11/2007;BDIN;SYBK
17/12/2007;HAGA;DEUT
28/12/2007;BMRI;PDJT
14/12/2007;ABAL;CENA
21/11/2007;BBUK;BBBA
28/11/2007;CENA;SUNI
04/10/2007;ABNA;BNPA
23/10/2007;PDJB;SCBL
03/12/2007;CENA;MEGA
03/10/2007;SCBL;FUJI
27/12/2007;PDJM;MEGA
03/12/2007;SYBD;BNIN
11/10/2007;BDKI;BMRI
05/11/2007;SCBL;NISP
04/10/2007;BDIN;MUAB
06/12/2007;MASD;DJAR
29/11/2007;SITB;BNIN
29/11/2007;CENA;HSBC
24/10/2007;CITI;AGTB
14/12/2007;PDJB;MEGA
19/10/2007;BOTK;SUNI
30/11/2007;LIPB;LOMA
17/12/2007;BDIN;BBIJ
23/11/2007;ARTG;BNIA
21/11/2007;MEGA;FAMA
13/11/2007;BNIN;PDSB
21/12/2007;ABAL;MEGA
13/12/2007;DBSB;EKON
31/10/2007;PDSB;IBBK
19/11/2007;BRIN;BARC
22/11/2007;PDKG;BMRI
22/10/2007;DEUT;SCBL
30/10/2007;BBBA;HVBK
16/11/2007;HRDA;VICT
19/12/2007;BOFA;BNIN
01/10/2007;BUST;NUPA
31/10/2007;BBIJ;NISP
04/10/2007;BNIN;CITI
16/11/2007;MUAB;BICN
07/12/2007;BMRI;LIPB
13/11/2007;ABAL;BBIJ
20/11/2007;PDJG;BBIJ
27/12/2007;BRIN;BNIN
13/11/2007;MEEK;HAGA
27/12/2007;BBBA;ABAL
16/11/2007;ATJS;SWBA
17/12/2007;PDBK;ATJS
17/10/2007;BRIN;PDJG
30/10/2007;BNIN;MEGA
24/12/2007;BNIA;BTAN
21/11/2007;ABNA;CITI
14/11/2007;PDKB;BBBA
29/10/2007;ATJS;EKST
02/10/2007;BSSP;PDRI
21/11/2007;CENA;NUPA
01/11/2007;BNPA;LIPB
10/12/2007;BBBA;PDJM
18/10/2007;CICT;HSBC
27/11/2007;BBIJ;BBBA
26/11/2007;BBBA;PDSU
28/11/2007;DBSB;EKON
22/11/2007;DBSB;HSBC
06/11/2007;BNIN;CENA
28/12/2007;OCBC;BNIN
19/12/2007;PDWG;SYWS
31/10/2007;BRIN;CITI
28/12/2007;BRIN;BDIN
01/10/2007;PDWR;MUAB
04/12/2007;LIPB;SCBL
11/10/2007;PDJB;MEGA
28/12/2007;BBBA;PDKS
08/10/2007;HAGA;BBUK
07/12/2007;NUPA;BMRI
28/11/2007;BMRI;PDRI
17/12/2007;BMRI;ARTG
10/10/2007;HAIN;IBBK
14/11/2007;ABNA;BRIN
16/11/2007;BSMD;BSSP
27/12/2007;ANZB;MUAB
10/12/2007;IBBK;CTCB
06/12/2007;GNES;LIPB
29/10/2007;CNBA;BNIA
26/12/2007;BMRI;BRIN
02/11/2007;CENA;OCBC
11/10/2007;BICN;SITB
21/11/2007;ANTD;CITI
21/12/2007;BRIN;EKON
12/11/2007;SCBL;CITI
18/12/2007;DBSB;BBIJ
04/10/2007;NUPA;BBIJ
30/11/2007;PDSB;IBBK
18/12/2007;HSBC;BNIN
08/11/2007;CENA;MCOR
14/12/2007;PDYK;BMRI
06/11/2007;BNIN;PDSU
31/10/2007;SITB;BBBA
13/11/2007;ABAL;BBIJ
15/11/2007;MASD;LOMA
22/11/2007;EKON;BUMI
02/10/2007;BKCH;CENA
03/12/2007;CENA;IBBK
15/11/2007;CHAS;DEUT
30/11/2007;GNES;ATJS
12/11/2007;BNIA;BBUK
30/11/2007;BMRI;PDKB
08/10/2007;CTCB;BKCH
22/11/2007;BIDX;BICN
02/10/2007;HSBC;BMRI
01/11/2007;DEUT;HSBC
04/10/2007;CENA;PDSB
19/11/2007;BMRI;HAGA
19/11/2007;PDJB;ABNA
30/10/2007;MAYA;RABO
06/11/2007;ANZB;BBIJ
14/11/2007;INPB;HAGA
05/12/2007;BDIN;BTAN
05/10/2007;AWAN;VICT
06/11/2007;HSBC;SYHS
30/11/2007;BUMI;BDIN
05/12/2007;PDLP;PINB
27/12/2007;BOTK;SCBL
07/12/2007;NISP;CITI
26/12/2007;BDIN;EKON
07/11/2007;DEUT;BDKI
19/11/2007;BDIN;BDKI
21/12/2007;EKON;RABO
19/12/2007;LIPB;BKKB
30/11/2007;CENA;BCIA
07/12/2007;BNIN;BDKI
01/11/2007;PDIJ;MEGA
27/11/2007;LIPB;BBAI
09/11/2007;SUNI;BNIN
16/11/2007;ABAL;SIHB
01/11/2007;BRIN;NUPA
13/11/2007;PDSB;ATJS
08/11/2007;PINB;BKCH
15/11/2007;BBBA;BDKI
18/12/2007;PINB;BSSP
04/10/2007;DBSB;BNIA
05/12/2007;PINB;JSAB
14/11/2007;PINB;FUJI
31/10/2007;IBBK;BBBA
22/10/2007;BDIN;ABNA
23/11/2007;BBBA;MASB
14/12/2007;CITI;CICT
17/12/2007;PDWU;ATJS
08/11/2007;SITB;IBBK
29/10/2007;MEGA;EKON
18/10/2007;BBAI;CENA
03/10/2007;BOTK;SWBA
29/11/2007;HRDA;IBBK
26/10/2007;BDIN;PDIJ
19/11/2007;BNIA;MEGA
15/11/2007;BMRI;SCBL
24/12/2007;SWBA;BDKI
31/10/2007;FUJI;HSBC
10/12/2007;PDAC;ARTG
07/11/2007;CICT;DBSB
22/10/2007;BICN;GNES
14/12/2007;BRIN;IBBK
29/11/2007;BRIN;PDKB
02/11/2007;PINB;BOTK
30/11/2007;BDIN;BBIJ
16/11/2007;SYWS;PDKT
26/12/2007;VICT;MEGA
02/10/2007;NISP;HSBC
03/12/2007;BMRI;BBIJ
16/11/2007;BBAI;BDIN
14/11/2007;BBUK;CITI
06/12/2007;NISP;CITI
17/12/2007;EKST;CITI
25/10/2007;BRIN;PDWR
02/11/2007;MEGA;MASD
18/12/2007;PDJB;BBIJ
02/11/2007;ANTD;BDIN
23/11/2007;MEGA;BTAN
17/10/2007;BRIN;BNPA
01/10/2007;IBBK;BBBA
17/12/2007;BOFA;BMRI
06/11/2007;DEUT;BSDR
23/10/2007;INDI;CICT
04/10/2007;PDJB;BSDR
26/10/2007;LIPB;DEUT
04/10/2007;PDAC;BSMD
09/10/2007;CENA;BBBA
24/10/2007;BDIN;BBIJ
31/10/2007;IBBK;MASD
04/12/2007;IBBK;BMRI
06/11/2007;BMRI;SWBA
05/12/2007;MUAB;SYWS
18/10/2007;SCBL;BMRI
26/10/2007;MEDH;BICN
10/12/2007;ARTG;ARNK
09/10/2007;JSAB;BIDX
07/11/2007;BRIN;SYBR
11/10/2007;BBUK;RABO
28/11/2007;SCBL;AEIB
19/11/2007;PDWG;MEGA
07/12/2007;BNIN;BHAG
02/11/2007;PINB;ANTD
15/11/2007;BNIN;IBBK
26/10/2007;MEDH;BOTK
28/11/2007;BBIJ;NISP
02/10/2007;BMRI;BNIA
12/11/2007;IBBK;ABAL
24/10/2007;BBBA;HAIN
26/12/2007;BBBA;SWBA
08/11/2007;BNIA;BDIN
25/10/2007;PDRI;EKON
01/10/2007;BRIN;MASD
30/10/2007;EKON;BBAI
12/12/2007;CICT;BMRI
13/11/2007;BDIN;ATJS
10/12/2007;PDIJ;BMRI
27/12/2007;BBIJ;EKST
25/10/2007;BDKI;BBUK
05/10/2007;CENA;BMRI
18/10/2007;PDRI;BSMD
09/11/2007;EKON;VICT
21/12/2007;HSBC;DEUT
05/11/2007;EKST;ATJS
18/12/2007;PDIJ;ABNA
23/11/2007;BOTK;BDIN
01/10/2007;SCBL;SITB
10/10/2007;NISP;BPIA
07/11/2007;BBUK;BRIN
28/12/2007;OCBC;LIPB
20/11/2007;IBBK;BUMI
07/12/2007;BMRI;PDKS
09/10/2007;ANZB;LIPB
14/12/2007;BSSP;MUAB
13/12/2007;CENA;BSDR
18/10/2007;BDIP;HSBC
04/10/2007;PDKB;BRIN
11/12/2007;ANZB;LIPB
04/10/2007;PDJB;IBBK
31/10/2007;PDRI;BNIN
04/10/2007;VICT;AWAN
12/12/2007;EKON;BNIN
29/10/2007;BBBA;BSMD
11/10/2007;CITI;BBBA
27/11/2007;CTCB;LIPB
07/11/2007;PDWU;BNIN
21/11/2007;CENA;BRIN
11/10/2007;PINB;ANZB
30/11/2007;BRIN;BBIJ
22/11/2007;IBBK;BBIJ
07/12/2007;BMRI;BKKB
01/10/2007;DBSB;BBIJ
27/11/2007;BNIN;BDIN
03/10/2007;MEGA;BUTG
31/10/2007;BMRI;PINB
30/10/2007;BRIN;PDSU
29/10/2007;BBIJ;FUJI
19/10/2007;PDRI;BMRI
15/11/2007;SITB;HAGA
24/12/2007;BEXI;BDIN
05/11/2007;PDJB;LIPB
10/12/2007;BBUK;MEGA
22/11/2007;BNIN;BSMD
21/12/2007;CENA;BSSP
09/10/2007;RABO;MEGA
02/11/2007;BMRI;PDAC
08/10/2007;PDJG;BMRI
12/12/2007;PDIJ;PDML
24/12/2007;MEGA;MASB
02/10/2007;ATJS;PDAC
19/12/2007;VICT;BMRI
30/10/2007;HSBC;BBBA
19/12/2007;ABNA;DBSB
30/11/2007;OCBC;BNIA
22/11/2007;MEGA;PINB
05/12/2007;PDSU;BRIN
11/10/2007;BICN;PINB
02/10/2007;ABNA;NISP
26/11/2007;BDIN;PMAS
01/11/2007;BBUK;ABNA
29/11/2007;BMRI;NISP
29/11/2007;BNIN;SYWS
13/12/2007;BRIN;BNIN
13/12/2007;BDKI;BTAN
27/12/2007;BTAN;PDYK
04/12/2007;MEGA;ARTG
20/11/2007;NUPA;BNIA
02/11/2007;JSAB;BBBA
02/10/2007;BICN;MEEK
06/12/2007;SCBL;BMRI
13/12/2007;BNIN;LIPB
31/10/2007;BMRI;BEXI
11/12/2007;PDJG;MASD
06/11/2007;PDSB;BDKI
30/10/2007;BOFA;HSBC
19/12/2007;MAYA;INPB
09/11/2007;OCBC;BNIN
06/11/2007;ATJS;ATOS
26/11/2007;BRIN;BBUK
31/10/2007;NISP;CITI
17/10/2007;CHAS;BNIA
29/10/2007;PDJG;MEGA
29/11/2007;SYBB;BSMD
14/12/2007;BSSP;LIPB
12/12/2007;SYJB;BBIJ
07/12/2007;BSSP;LIPB
12/12/2007;EKON;RABO
26/11/2007;BMRI;BBAI
30/10/2007;SCBL;BICN
05/10/2007;BRIN;CHAS
06/11/2007;BHAG;PDJT
05/12/2007;LIPB;MEDH
05/12/2007;BRIN;PDWR
22/11/2007;BIDX;LMAN
08/10/2007;MASD;DBSB
14/11/2007;OCBC;LIPB
09/10/2007;PDRI;BDKI
01/10/2007;CENA;DJAR
30/11/2007;MAYA;LIPB
30/11/2007;BMRI;ATOS
03/10/2007;BBIJ;EKON
04/10/2007;BNIA;SYJB
27/12/2007;BBBA;ARNK
09/11/2007;FUJI;BNIA
29/11/2007;DBSB;BNPA
13/11/2007;BNIN;BOTK
25/10/2007;BUMI;BRIN
27/11/2007;ABNA;CHAS
27/11/2007;ANTD;DEUT
12/12/2007;BRIN;PINB
30/11/2007;BOFA;BNIA
18/10/2007;NUPA;BSDR
23/10/2007;BNIN;MAYA
11/12/2007;MAYA;MEGA
26/12/2007;ABNA;CENA
03/10/2007;EKON;MEDH
18/10/2007;FAMA;BNIN
01/10/2007;CENA;BUST
05/10/2007;LIPB;AWAN
17/10/2007;HAIN;DBSB
08/10/2007;BBBA;MASD
30/10/2007;BUST;BDIN
01/11/2007;ABAL;BNIN
26/11/2007;BICN;CITI
03/10/2007;PDRI;MEGA
02/10/2007;PDJB;BBUK
21/11/2007;BBBA;BDIN
21/12/2007;BRIN;HAGA
06/12/2007;PDBK;BRIN
10/12/2007;MEGA;HAGA
08/11/2007;MCOR;CENA
21/11/2007;EKON;LIPB
22/11/2007;SYWS;ATJS
29/11/2007;BDIP;HAGA
04/12/2007;SCBL;MEGA
21/12/2007;BNIA;CHAS
11/10/2007;DBSB;IBBK
13/12/2007;BMRI;BBBA
12/11/2007;MEGA;PDKS
03/10/2007;NISP;SCBL
13/12/2007;BRIN;CENA
15/11/2007;NISP;AWAN
28/12/2007;BMRI;PDKB
13/12/2007;PMAS;IBBK
08/10/2007;BUMI;BBIJ
26/12/2007;CITI;AGTB
16/11/2007;BOTK;BBIJ
24/10/2007;BSMD;PDAC
12/11/2007;BBBA;BBIJ
26/12/2007;BMRI;PDJB
17/12/2007;AEIB;BNIA
19/11/2007;CENA;SYSS
12/12/2007;SCBL;GNES
13/12/2007;CHAS;IBBK
19/10/2007;LIPB;MEGA
12/12/2007;SUNI;BICN
03/10/2007;PDJB;BMRI
30/10/2007;BBBA;BTAN
08/11/2007;SCBL;ATJS
28/11/2007;LIPB;PDJT
20/11/2007;SUNI;BDIN
01/10/2007;EKON;CITI
26/12/2007;NUPA;CENA
27/11/2007;ATJS;BBUK
05/12/2007;BMRI;BKKB
09/10/2007;BSMD;SYNA
28/12/2007;BBBA;HAGA
29/11/2007;CHAS;CITI
22/11/2007;BBIJ;SCBL
08/10/2007;CENA;CTCB
08/10/2007;OCBC;BBBA
19/11/2007;LIPB;EKON
02/10/2007;FUJI;HSBC
22/11/2007;LIPB;BNIN
03/12/2007;BHAG;BBBA
09/10/2007;CENA;BNIN
02/11/2007;AGSS;BBUK
09/10/2007;ABAL;BMRI
17/12/2007;HSBC;DEUT
19/12/2007;PDIJ;BNIN
24/12/2007;BMRI;PDJM
03/10/2007;BRIN;BBUK
30/10/2007;PDAC;CITI
05/12/2007;ARTG;BNIA
29/11/2007;BNIA;BMRI
26/12/2007;BRIN;BSSP
21/12/2007;BUMI;HSBC
08/10/2007;BSMD;BNIA
14/11/2007;PINB;BDIN
03/12/2007;BSSP;CENA
24/10/2007;SUNI;ABNA
11/12/2007;BBBA;BBUK
28/11/2007;NISP;LIPB
14/12/2007;MEGA;PDJB
30/11/2007;BOTK;SUNI
05/10/2007;BMRI;BNIN
27/11/2007;IBBK;BMRI
27/12/2007;BNIN;HSBC
21/11/2007;BSDR;BMRI
02/10/2007;CITI;BBIJ
01/10/2007;MEGA;BUTG
26/12/2007;NISP;DEUT
26/12/2007;PDKG;CITI
18/10/2007;CHAS;DEUT
26/12/2007;BSDR;CENA
11/12/2007;EKON;BUMI
10/10/2007;CENA;INPB
11/10/2007;BNIA;SITB
27/12/2007;BOFA;IBBK
02/11/2007;ATJS;BBBA
17/12/2007;CENA;IBBK
01/10/2007;BBIJ;BIDX
08/11/2007;IBBK;BICN
19/11/2007;SITB;DEUT
10/12/2007;CICT;SITB
13/12/2007;BICN;BUMI
19/11/2007;BBIJ;BBAI
28/12/2007;BSSP;ATJS
29/11/2007;BNIA;BDIN
24/12/2007;PDWG;BNIN
20/11/2007;HAGA;NISP
26/10/2007;CHAS;HSBC
14/12/2007;DBSB;BHAG
06/12/2007;PDIJ;ARTG
30/10/2007;BRIN;BBIJ
05/10/2007;CICT;BBBA
19/11/2007;RIPA;BNIN
02/10/2007;CHAS;BBBA
10/10/2007;FUJI;EKON
22/11/2007;ABNA;BBIJ
09/10/2007;KSEB;BMRI
27/12/2007;BBIJ;BMRI
10/12/2007;CENA;CENA
12/12/2007;PDRI;BMRI
11/12/2007;BRIN;BSMD
27/11/2007;BOTK;ABNA
11/12/2007;BMRI;JSAB
19/12/2007;ANZB;CENA
11/12/2007;LIPB;BDKI
27/12/2007;IBBK;DBSB
05/10/2007;BRIN;BNPA
07/11/2007;MUAB;EKON
17/12/2007;PDJM;BBBA
04/12/2007;HSBC;BPIA
31/10/2007;SYWS;ARTG
12/12/2007;ABAL;BNIN
02/11/2007;OCBC;CENA
05/11/2007;PDRI;BBBA
30/10/2007;BMRI;BSSP
17/12/2007;BNIN;BBUK
24/10/2007;SCBL;BBIJ
29/11/2007;AGTB;ARTG
24/12/2007;PDKT;BDIN
29/10/2007;HAGA;BBUK
26/11/2007;LIPB;ABAL
26/10/2007;BTAN;BDIN
01/11/2007;LIPB;ABNA
03/12/2007;ARTG;DBSB
25/10/2007;BRIN;BBIJ
01/11/2007;BICN;CENA
13/11/2007;BNIA;MEGA
05/11/2007;ABNA;BPIA
04/10/2007;LIPB;PDSU
30/11/2007;SCBL;BNPA
19/11/2007;PDAC;BSMD
05/11/2007;BUMI;AWAN
27/11/2007;BKKB;BBBA
27/11/2007;BBIJ;BRIN
17/10/2007;MASD;MEDH
07/12/2007;PINB;BDIN
21/12/2007;BOTK;BBIJ
20/11/2007;LIPB;WIKE
12/11/2007;HAGA;BSSP
16/11/2007;PDJG;MEGA
25/10/2007;DEUT;BICN
30/11/2007;AGTB;CENA
08/11/2007;BBBA;CTCB
14/12/2007;ATOS;ATJS
02/11/2007;MEEK;BDIN
19/11/2007;CENA;PINB
12/12/2007;CITI;BUMI
24/12/2007;ATJS;LIPB
21/11/2007;FUJI;JSAB
15/11/2007;BNIA;ATJS
29/10/2007;BBBA;CITI
02/11/2007;BICN;CENA
26/11/2007;MEGA;NISP
04/10/2007;PDJT;BHAG
29/10/2007;BMRI;BNIN
19/11/2007;CTCB;CENA
30/10/2007;BOTK;FUJI
18/12/2007;CENA;KSEB
24/12/2007;BNIN;BNIA
14/11/2007;BBIJ;MEGA
02/11/2007;BNIA;VICT
29/10/2007;HAGA;BDIN
09/10/2007;PDKS;PDSB
01/11/2007;PDJT;LIPB
29/10/2007;BNIN;BPIA
07/11/2007;DBSB;BOTK
28/12/2007;AEIB;BRIN
05/12/2007;HSBC;PINB
15/11/2007;SYWS;PDNT
18/12/2007;PDAC;BMRI
26/12/2007;MASD;LOMA
10/12/2007;CENA;VICT
20/11/2007;PDIJ;IBBK
02/10/2007;ATJS;BBBA
11/12/2007;CITI;SCBL
06/11/2007;BSSP;BBIJ
17/12/2007;CICT;BDIN
19/11/2007;BBIJ;BNIA
06/11/2007;BDIN;PMAS
13/11/2007;BICN;BNIA
26/12/2007;DEUT;HAGA
11/12/2007;ATOS;BICN
10/12/2007;ABAL;SIHB
24/10/2007;BMRI;VICT
23/10/2007;SWBA;BSMD
28/12/2007;CENA;PDSU
13/11/2007;BMRI;PDAC
28/12/2007;ATJS;PDKT
14/11/2007;BKCH;CENA
05/12/2007;BUMI;BBBA
10/10/2007;DEUT;GNES
30/11/2007;BBBA;PDKB
19/11/2007;DEUT;CITI
05/12/2007;BDIN;CICT
24/10/2007;SUNI;BBIJ
30/10/2007;CTCB;BBBA
30/10/2007;BNIA;AGTB
09/11/2007;BNIN;PDIJ
19/12/2007;PDWR;IBBK
16/11/2007;HSBC;BOTK
31/10/2007;BNIN;CENA
18/10/2007;BMRI;ANZB
18/12/2007;DBSB;DEUT
07/11/2007;ATJS;PDSU
19/10/2007;BNIN;CICT
06/12/2007;BRIN;PDJM
11/12/2007;MUAB;BBUK
25/10/2007;DBSB;SCBL
14/12/2007;BBBA;BBIJ
10/12/2007;BRIN;PDJT
08/10/2007;IBBK;RABO
23/11/2007;CENA;BOFA
23/10/2007;BRIN;CENA
04/12/2007;ATJS;DEUT
27/11/2007;BMRI;FUJI
11/12/2007;CENA;BMRI
03/12/2007;MASD;BNIA
29/10/2007;BBBA;CICT
20/11/2007;CENA;SCBL
10/12/2007;VICT;PINB
04/12/2007;CENA;BNPA
11/12/2007;LIPB;DEUT
24/12/2007;BOTK;NISP
08/11/2007;LIPB;CENA
11/12/2007;CENA;BSMD
27/11/2007;PDJT;CICT
26/11/2007;PDJG;BBIJ
08/10/2007;PDIJ;PDWR
28/12/2007;CICT;BDIN
21/11/2007;SITB;RABO
20/11/2007;EKON;BCIA
24/12/2007;EKON;HSBC
19/11/2007;CENA;SCBL
08/10/2007;LIPB;LMAN
09/11/2007;CENA;BDIN
04/10/2007;BNPA;BNIA
12/12/2007;PDRI;PDSU
30/10/2007;DBSB;BMRI
15/11/2007;BBIJ;BNIN
16/11/2007;NISP;BICN
29/11/2007;MAYA;SYNA
11/10/2007;KSEI;SCBL
08/11/2007;PDWU;IBBK
03/12/2007;SYAC;BNIN
04/10/2007;PDJB;PDAC
29/11/2007;PDJB;ABAL
13/11/2007;BMRI;BTAN
21/11/2007;CENA;ANZB
04/10/2007;PDAC;BBBA
27/12/2007;ABNA;BNPA
05/12/2007;DEUT;SCBL
06/12/2007;BNIA;CHAS
09/10/2007;MAYA;BBBA
02/11/2007;MAYA;IBBK
21/12/2007;LMAN;PMAS
08/10/2007;NUPA;LIPB
