date;source;target
02/11/2007;DBSB;EKON
14/11/2007;ANZB;PINB
02/10/2007;LIPB;SCBL
30/11/2007;MGAB;BRIN
11/12/2007;BMRI;CENA
16/11/2007;PDLP;BRIN
05/12/2007;HAGA;HRDA
07/11/2007;BICN;GNES
13/11/2007;PINB;BMRI
16/11/2007;BDIN;BBBA
30/11/2007;NISP;CITI
22/10/2007;BDIP;BBBA
06/11/2007;ABNA;BBBA
30/11/2007;BNIN;AEIB
28/12/2007;EKON;MEDH
09/11/2007;CITI;BBIJ
24/10/2007;BTAN;BRIN
31/10/2007;FUJI;YUDB
23/10/2007;ATJS;PDWR
09/11/2007;HSBC;SUNI
29/11/2007;BUTG;SYBB
11/10/2007;PINB;HSBC
22/11/2007;CHAS;DEUT
07/11/2007;NUPA;CENA
21/12/2007;BRIN;BBIJ
11/10/2007;PINB;LIPB
22/10/2007;BBIJ;BUMI
07/11/2007;BMRI;PDAC
30/10/2007;HAGA;EKON
06/12/2007;PDJB;HAGA
08/11/2007;PDKS;BDIN
27/11/2007;PDYK;PDJG
10/10/2007;PDJB;BDIN
31/10/2007;PDIJ;BDIN
09/11/2007;BBUK;PDKS
12/11/2007;BDIN;PDML
01/10/2007;BDIN;BICN
24/12/2007;BBUK;MEGA
22/11/2007;SCBL;NISP
06/12/2007;INDI;AWAN
29/10/2007;SCBL;DBSB
08/11/2007;PDYK;BSSP
09/10/2007;SYJB;TAPE
06/11/2007;RABO;SCBL
21/12/2007;PDJB;BDKI
03/12/2007;DBSB;ARTG
04/10/2007;IBBK;PMAS
26/12/2007;HSBC;TAPE
10/12/2007;NISP;BBBA
08/10/2007;PDJT;BBIJ
28/11/2007;IBBK;HVBK
14/11/2007;BICN;JSAB
05/10/2007;BNIN;PDRI
04/10/2007;MUAB;HSBC
20/11/2007;PDYK;ATJS
27/11/2007;CENA;BMRI
30/10/2007;CTCB;BBIJ
22/11/2007;BRIN;OCBC
18/12/2007;PDJT;BHAG
27/12/2007;PDBK;CENA
28/11/2007;VICT;AGSS
19/12/2007;YUDB;DBSB
13/12/2007;BOFA;BNIN
08/11/2007;MEGA;CENA
26/11/2007;NISP;MUAB
21/12/2007;CHAS;CICT
19/12/2007;NISP;TAPE
13/12/2007;SYBT;BNIN
28/12/2007;IBBK;BNIN
05/11/2007;BPIA;BIDX
19/11/2007;PDJG;CENA
09/11/2007;CTCB;FUJI
12/12/2007;BNIN;RABO
11/12/2007;CTCB;IBBK
27/12/2007;CENA;BNIN
10/10/2007;DBSB;BDIN
08/10/2007;FAMA;BBIJ
08/10/2007;ABNA;DEUT
18/10/2007;BDIN;EKON
14/12/2007;BDKI;BBUK
31/10/2007;BIDX;EKON
10/12/2007;PDYK;BNIA
04/10/2007;AWAN;CENA
31/10/2007;NISP;BOTK
19/11/2007;MEGA;BRIN
19/12/2007;SCBL;CENA
19/11/2007;MEEK;BBIJ
11/12/2007;PDAC;BBIJ
05/11/2007;CHAS;BDIN
12/12/2007;BBBA;PDJB
10/10/2007;BBUK;CENA
15/11/2007;CITI;BUMI
11/12/2007;BBUK;PDAC
19/11/2007;BPIA;BOTK
03/12/2007;INDI;HAGA
17/12/2007;BMRI;HNBN
19/11/2007;SUNI;HSBC
08/10/2007;BNIA;IBBK
07/12/2007;BMRI;ROYB
29/11/2007;MEGA;SYBD
05/11/2007;BNIA;DEUT
31/10/2007;BMRI;PINB
17/10/2007;INDI;HRDA
04/10/2007;ATJS;PDNT
11/10/2007;CENA;ANZB
10/12/2007;BDIN;BBAI
16/11/2007;ANZB;PINB
22/10/2007;IBBK;CENA
18/12/2007;IBBK;ANZB
16/11/2007;FAMA;BIDX
12/11/2007;BBAI;MEGA
28/11/2007;BICN;IBBK
27/12/2007;BBAI;BMRI
30/11/2007;INPB;ATJS
10/12/2007;ABNA;RABO
26/11/2007;PDSB;BDIN
31/10/2007;BNIN;BUMI
17/12/2007;EKON;LIPB
27/11/2007;BRIN;PDSU
24/10/2007;DEUT;BNIN
31/10/2007;BMRI;BBUK
02/11/2007;RABO;SCBL
20/11/2007;CITI;PDJB
08/10/2007;PDJG;HAGA
06/11/2007;BMRI;BUST
02/11/2007;BRIN;BSMD
03/12/2007;BBUK;NISP
23/11/2007;PDJT;MEGA
12/12/2007;CENA;BSSP
06/12/2007;LIPB;AWAN
19/12/2007;BMRI;PDWG
02/10/2007;HRDA;AWAN
26/11/2007;BDKI;SYWS
08/11/2007;BTAN;MEGA
30/11/2007;PDSU;BTAN
14/12/2007;DBSB;CICT
02/11/2007;BNIN;DJAR
30/11/2007;BMRI;PDJM
10/12/2007;PDJG;PDJB
25/10/2007;PDSU;BRIN
05/11/2007;BNIN;ABNA
07/11/2007;BNPA;LIPB
12/12/2007;BMRI;HSBC
04/12/2007;PINB;DBSB
24/10/2007;IBBK;ABNA
09/11/2007;BNIN;BTAN
09/11/2007;MEDH;LIPB
09/11/2007;BRIN;BPIA
29/11/2007;PDIJ;PDYK
24/10/2007;SWBA;EKON
05/12/2007;BBBA;DBSB
02/11/2007;ATJS;BICN
29/11/2007;BMRI;BSDR
26/10/2007;GNES;ABNA
09/11/2007;MCOR;HAGA
12/12/2007;FUJI;MEGA
19/12/2007;BBUK;CTCB
26/11/2007;BNPA;BMRI
12/12/2007;SYWS;BMRI
16/11/2007;CENA;BICN
27/11/2007;BPIA;BBBA
15/11/2007;SCBL;RABO
22/10/2007;BKKB;LIPB
29/11/2007;CTCB;BSSP
21/11/2007;BSMD;SCBL
24/10/2007;ATJS;ABAL
18/10/2007;PDRI;ATJS
07/12/2007;BNIN;WIKE
14/12/2007;ANZB;LIPB
27/12/2007;ATJS;ABAL
25/10/2007;DEUT;CITI
05/11/2007;ANZB;IBBK
08/10/2007;BRIN;BNIN
25/10/2007;CNBA;ANTD
13/12/2007;BDIN;BOTK
27/12/2007;AEIB;CENA
29/11/2007;BRIN;PDIJ
13/11/2007;RABO;BTAN
16/11/2007;BSDR;TAPE
27/12/2007;BSSP;ATJS
02/10/2007;BBBA;ABNA
05/12/2007;BPIA;BTAN
18/12/2007;BNIN;HSBC
27/12/2007;BRIN;PDIJ
19/10/2007;SITB;BNIN
03/12/2007;CENA;CITI
11/10/2007;BRIN;BMRI
01/10/2007;BBIJ;BBBA
13/11/2007;BDIP;DEUT
10/10/2007;HNBN;CENA
19/11/2007;BMRI;GNES
07/11/2007;CENA;BSSP
21/12/2007;ANTD;BDIN
26/12/2007;DEUT;BNIN
07/11/2007;PDJB;SYWS
08/10/2007;BMRI;BICN
27/11/2007;BSDR;MEGA
22/10/2007;CITI;MASD
17/10/2007;PINB;ATJS
11/12/2007;CENA;BNIN
06/11/2007;FUJI;LIPB
08/10/2007;ANZB;PDJB
04/10/2007;BRIN;BNIA
26/12/2007;TAPE;ARTG
27/12/2007;BNIA;PDJG
04/10/2007;RABO;NISP
31/10/2007;VICT;PINB
31/10/2007;CTCB;IBBK
03/12/2007;ARNK;CENA
27/11/2007;BNIN;ABNA
02/10/2007;CHAS;IBBK
09/10/2007;PDJB;BMRI
10/12/2007;BUMI;SITB
09/10/2007;CITI;BRIN
28/12/2007;PDJB;BNIA
08/10/2007;MCOR;ABNA
13/12/2007;NISP;DBSB
30/10/2007;CICT;GNES
29/11/2007;BBIJ;HAGA
03/12/2007;TAPE;CENA
21/11/2007;BRIN;BSSP
09/10/2007;PDKS;SYKT
25/10/2007;SWBA;CENA
20/11/2007;CENA;CNBA
04/12/2007;BSSP;NISP
26/11/2007;BNIN;AEIB
09/10/2007;BNIN;DBSB
06/11/2007;CHAS;CENA
08/11/2007;GNES;BBBA
30/11/2007;GNES;ATJS
04/10/2007;BMRI;PDKG
24/12/2007;BMRI;PDBK
06/11/2007;BSMD;MUAB
08/11/2007;CICT;BRIN
20/11/2007;VICT;EKST
10/12/2007;HSBC;SUNI
17/12/2007;BBIJ;MEGA
28/12/2007;SIHB;BNIN
06/11/2007;BBBA;PINB
12/12/2007;PDIJ;BRIN
03/12/2007;BSMD;BBBA
24/12/2007;NISP;ANZB
07/11/2007;DEUT;IBBK
08/10/2007;PINB;ANTD
06/11/2007;BMRI;DEUT
03/10/2007;BUMI;CICT
11/10/2007;BRIN;ABAL
06/11/2007;BRIN;IBBK
24/12/2007;MEDH;BMRI
02/11/2007;CICT;BNIA
12/12/2007;BNIN;CENA
09/10/2007;ARNK;CICT
22/10/2007;BBBA;CTCB
31/10/2007;BBBA;CITI
19/11/2007;EKON;RABO
19/12/2007;CENA;FUJI
03/10/2007;MEGA;ARTG
22/10/2007;LIPB;BDIN
04/10/2007;IBBK;BSMD
13/12/2007;CENA;IBBK
26/10/2007;BPIA;NISP
14/12/2007;MAYO;BDIP
01/11/2007;TAPE;LIPB
27/12/2007;NUPA;BOTK
30/11/2007;PINB;SYNA
28/12/2007;BNIA;BNPA
14/12/2007;BDIN;BMRI
07/12/2007;CITI;HSBC
14/11/2007;PDJT;CNBA
28/11/2007;EKON;CENA
27/12/2007;LIPB;CENA
13/12/2007;PDJB;MEGA
30/11/2007;BICN;LIPB
29/11/2007;ROYB;CHAS
21/11/2007;BBBA;SITB
24/10/2007;HVBK;IBBK
18/10/2007;BRIN;MEGA
07/12/2007;LIPB;PDKS
02/11/2007;BMRI;BDIN
21/12/2007;BICN;SCBL
13/11/2007;PDBK;CENA
05/11/2007;BBBA;ARTG
28/11/2007;SCBL;CHAS
03/12/2007;BNPA;CITI
27/12/2007;BSDR;MUAB
09/10/2007;BBBA;NUPA
09/11/2007;BMRI;AEIB
02/11/2007;ATJS;INDI
17/10/2007;MASD;ARNK
03/12/2007;CENA;DEUT
24/10/2007;PDWU;IBBK
27/12/2007;PDBK;BSMD
31/10/2007;LIPB;BNIA
22/10/2007;INDI;SYNA
13/11/2007;BDIN;PDAC
21/11/2007;PDKB;ATJS
23/11/2007;BBIJ;DEUT
11/10/2007;OCBC;CITI
25/10/2007;ANZB;BRIN
30/11/2007;CITI;BSDR
28/11/2007;CENA;PDJT
19/12/2007;SCBL;BSMD
12/12/2007;DJAR;CTCB
19/10/2007;BNIN;KSEB
17/12/2007;BOTK;CENA
08/11/2007;CENA;LIPB
03/12/2007;BNIA;ARTG
01/10/2007;BMRI;BSSP
26/12/2007;BNIA;CHAS
30/11/2007;BBIJ;ANTD
18/10/2007;PDSB;CENA
13/11/2007;VICT;ANTD
31/10/2007;ATOS;BICN
10/10/2007;AEIB;ABNA
19/11/2007;BBIJ;DEUT
14/11/2007;PDJB;FUJI
27/12/2007;BBUK;BBBA
27/11/2007;HSBC;BNPA
14/12/2007;BBIJ;MEEK
27/12/2007;PINB;BMRI
08/11/2007;BCIA;BBBA
13/11/2007;DEUT;MEGA
23/11/2007;ATJS;TAPE
03/10/2007;BNPA;BBUK
07/11/2007;BNIN;RABO
19/11/2007;CITI;BSDR
08/10/2007;CHAS;LIPB
07/12/2007;CHAS;AEIB
07/11/2007;RABO;BMRI
21/11/2007;CENA;SITB
14/11/2007;BBIJ;AGTB
10/12/2007;BMRI;MEDH
24/12/2007;CENA;HAGA
11/10/2007;BDKI;BNIN
21/12/2007;IBBK;BARC
29/10/2007;BBBA;BUMI
17/12/2007;SCBL;BNIA
08/11/2007;ANTD;CENA
11/10/2007;BICN;CNBA
11/12/2007;PDKG;CENA
22/10/2007;CENA;CITI
27/11/2007;PDJB;BBIJ
13/12/2007;BKKB;BRIN
17/10/2007;ATJS;EKST
06/12/2007;ATJS;PDJB
19/12/2007;PDWU;CENA
30/11/2007;BDIN;ARTG
01/10/2007;BMRI;INDI
31/10/2007;CENA;ANTD
04/12/2007;BSSP;PDJG
09/10/2007;BMRI;PINB
03/10/2007;PINB;BUMI
10/12/2007;PDKT;CENA
19/10/2007;BNIN;CENA
11/10/2007;SCBL;BPIA
10/12/2007;NISP;BNIA
27/12/2007;BDIP;BMRI
16/11/2007;BNIN;MEEK
07/12/2007;PDJB;BBIJ
02/11/2007;SCBL;BBBA
11/12/2007;PINB;PDWR
17/12/2007;EKON;HAIN
30/11/2007;CICT;BOTK
09/10/2007;PDYK;BNIA
06/12/2007;BNIN;LIPB
27/12/2007;HSBC;CENA
19/11/2007;BCIA;CENA
05/10/2007;HAIN;ARNK
26/11/2007;BRIN;PDYK
24/12/2007;PDKT;BSMD
30/11/2007;PINB;ANTD
18/12/2007;DBSB;BTAN
29/11/2007;SCBL;BNIN
26/11/2007;MUAB;BNIN
23/11/2007;PDJT;CENA
09/11/2007;CNBA;BBIJ
04/12/2007;CITI;SCBL
13/12/2007;CENA;SYKT
14/11/2007;BMRI;PINB
19/11/2007;CHAS;BBBA
02/11/2007;MEEK;BRIN
09/11/2007;ATJS;PDJG
27/11/2007;PDJT;BNIN
14/12/2007;MEGA;ABAL
27/11/2007;BNIA;SCBL
29/11/2007;BNIN;HVBK
05/11/2007;SCBL;IBBK
24/12/2007;IBBK;HSBC
30/11/2007;LIPB;BMRI
27/12/2007;IDMO;MEGA
27/11/2007;HSBC;BNIN
12/12/2007;HAGA;PINB
18/12/2007;PDJG;IBBK
20/11/2007;IBBK;BNIA
09/10/2007;BRIN;LIPB
17/12/2007;ANZB;ABAL
01/11/2007;BBBA;ABNA
11/12/2007;BMRI;BOTK
10/12/2007;KOEX;ARNK
29/10/2007;BBBA;BUTG
30/11/2007;CENA;CENA
06/11/2007;BMRI;AWAN
22/11/2007;SYBT;NISP
15/11/2007;BDKI;BRIN
23/10/2007;BMRI;BDKI
28/12/2007;BNIN;NUPA
06/11/2007;BRIN;HAIN
26/12/2007;BRIN;MUAB
31/10/2007;CITI;BNIA
22/11/2007;BMRI;BBIJ
10/12/2007;BRIN;ARTG
12/11/2007;PDKS;IBBK
19/11/2007;ABNA;CENA
17/10/2007;BMRI;ARTG
29/11/2007;MASD;MEGA
09/11/2007;BRIN;BSMD
19/12/2007;EKON;BUMI
21/12/2007;ATJS;HSBC
09/10/2007;BRIN;CENA
25/10/2007;BBIJ;BRIN
19/11/2007;JSAB;BBBA
27/12/2007;BRIN;BTAN
29/11/2007;BSSP;AWAN
10/12/2007;PDJM;BNIN
03/10/2007;BICN;ATJS
26/10/2007;IBBK;BBUK
29/11/2007;BRIN;ABAL
26/12/2007;DBSB;FUJI
26/12/2007;LIPB;BDIP
31/10/2007;ARTG;PINB
21/12/2007;BBUK;PINB
14/12/2007;IBBK;BICN
08/11/2007;CENA;HNBN
12/12/2007;BNIA;MEDH
15/11/2007;PDJB;PDBK
27/12/2007;CENA;CTCB
19/10/2007;BNIA;DEUT
05/11/2007;SWBA;BBIJ
14/11/2007;BDIN;MASD
25/10/2007;BBAI;SCBL
21/12/2007;LIPB;BUST
20/11/2007;BNIN;PDJT
05/10/2007;LIPB;BRIN
15/11/2007;CITI;HSBC
27/11/2007;BNIN;PDNT
31/10/2007;BDIN;CENA
06/12/2007;LIPB;MUAB
26/11/2007;PDWU;PDIJ
27/12/2007;BSSP;MEDH
01/10/2007;SCBL;SITB
06/12/2007;BNIN;AEIB
31/10/2007;ABAL;CENA
09/11/2007;BRIN;JSAB
15/11/2007;BIDX;PINB
26/11/2007;AEIB;RABO
14/12/2007;BDIN;LIPB
28/11/2007;ABAL;MEGA
07/11/2007;BTAN;CITI
03/10/2007;BSSP;BBIJ
15/11/2007;BBUK;BTAN
29/10/2007;PDSB;PDJM
22/11/2007;TAPE;BNIN
20/11/2007;BBIJ;EKON
05/12/2007;IBBK;BNPA
06/12/2007;PDSB;BBUK
04/10/2007;HSBC;BUMI
19/11/2007;BDIN;BBBA
27/11/2007;BMRI;BARC
18/10/2007;CENA;DJAR
27/12/2007;BBBA;BKKB
30/10/2007;ATJS;MUAB
22/11/2007;CENA;TAPE
26/11/2007;LIPB;WIKE
05/11/2007;BDIN;SCBL
05/12/2007;NUPA;IBBK
14/12/2007;PDWG;IBBK
01/11/2007;ARTG;PDRI
13/11/2007;LFIB;FAMA
23/10/2007;SITB;BNIA
25/10/2007;MEGA;ARNK
05/11/2007;DBSB;BNIN
14/12/2007;DEUT;ABNA
01/11/2007;BNIN;SCBL
19/12/2007;SWBA;ABNA
14/12/2007;BRIN;PDLP
18/10/2007;CENA;SYNA
04/12/2007;BNIA;DBSB
07/12/2007;SITB;NISP
20/11/2007;CENA;PDRI
23/11/2007;BICN;RABO
05/10/2007;PDWU;PINB
30/11/2007;DEUT;SCBL
18/12/2007;SCBL;BTAN
09/10/2007;ANZB;HAGA
29/10/2007;MASB;LIPB
09/11/2007;HSBC;BNIN
16/11/2007;BNIN;BDKI
01/11/2007;BDIN;FAMA
14/11/2007;BUMI;BNIN
26/12/2007;MASD;CENA
12/11/2007;MUAB;BNIN
31/10/2007;PDKT;LIPB
29/10/2007;BTAN;PDJB
05/10/2007;BDIN;PDSB
19/12/2007;BMRI;BOTK
02/11/2007;BNIN;BMRI
25/10/2007;ROYB;HAGA
21/11/2007;BBBA;BUMI
24/10/2007;PDYK;BMRI
07/12/2007;BDIP;DBSB
02/10/2007;BSSP;PDBK
11/12/2007;EKON;ARTG
23/11/2007;BSMD;IBBK
13/12/2007;BMRI;CHAS
16/11/2007;BSMD;PDNB
01/11/2007;ABNA;MEGA
24/10/2007;PDIJ;PDWR
26/10/2007;HRDA;CENA
23/10/2007;ABAL;BRIN
18/10/2007;BOTK;BNIA
06/11/2007;BMRI;LOMA
11/12/2007;BOFA;ABNA
31/10/2007;DEUT;BBBA
29/10/2007;MEGA;SCBL
04/12/2007;CHAS;BSMD
15/11/2007;BNIN;PDBK
05/10/2007;PDJT;HSBC
16/11/2007;PDIJ;BDIN
27/11/2007;BBBA;SWBA
13/12/2007;VICT;DEUT
14/12/2007;BNIN;MEGA
13/11/2007;PDKG;ATJS
09/11/2007;BBBA;HAIN
19/11/2007;BRIN;PDAC
21/11/2007;ARNK;BNIN
19/11/2007;BBBA;CENA
25/10/2007;HSBC;CHAS
02/10/2007;BBUK;RABO
06/12/2007;PDJB;CENA
01/10/2007;IBBK;HSBC
14/12/2007;JSAB;FUJI
11/12/2007;IBBK;NISP
03/10/2007;LIPB;PMAS
18/12/2007;SITB;INPB
05/11/2007;BDIN;LIPB
09/10/2007;BDIN;BBIJ
15/11/2007;BRIN;RABO
09/11/2007;BEXI;DBSB
24/10/2007;PDRI;MEGA
04/12/2007;PDKS;BRIN
12/12/2007;PINB;CENA
26/11/2007;BPIA;BNIN
16/11/2007;SCBL;BBBA
02/10/2007;CITI;PDJB
18/10/2007;SITB;EKST
13/11/2007;CENA;BOTK
26/12/2007;BMRI;MEGA
21/11/2007;PDNB;ANTD
24/10/2007;ATJS;BMRI
13/12/2007;BMRI;CHAS
16/11/2007;INPB;BRIN
15/11/2007;BKCH;CENA
10/12/2007;DBSB;BMRI
10/10/2007;PDIJ;BMRI
27/12/2007;MASD;ANTD
05/12/2007;PDAC;IBBK
06/11/2007;HSBC;NISP
22/10/2007;IBBK;BBUK
29/10/2007;HRDA;ARNK
01/10/2007;BNIA;BBBA
21/12/2007;BBAI;BRIN
06/12/2007;ARTG;BUMI
14/12/2007;BBUK;BMRI
09/10/2007;BBUK;BMRI
29/11/2007;BICN;AGSS
17/12/2007;PDSB;CENA
30/11/2007;PDSB;CENA
17/10/2007;CENA;PMAS
26/10/2007;BDKI;CENA
08/10/2007;BUMI;BBIJ
16/11/2007;CENA;PDSB
04/10/2007;BNIN;DBSB
25/10/2007;BBBA;BEXI
18/12/2007;BBBA;BRIN
11/10/2007;PUBA;CENA
06/12/2007;MAYO;ATJS
28/11/2007;BDIN;ANZB
31/10/2007;BRIN;ABAL
23/11/2007;EKON;PINB
14/11/2007;PDSB;BNIN
11/12/2007;AWAN;VICT
22/11/2007;PDKT;IBBK
05/11/2007;BDIN;BUST
13/11/2007;FUJI;SUNI
30/10/2007;ARTG;LIPB
09/10/2007;CENA;BDIN
28/12/2007;BUMI;PDJB
09/11/2007;MEDH;ATJS
08/10/2007;BBBA;HSBC
14/12/2007;PDWR;SYWS
04/10/2007;IBBK;INPB
30/10/2007;BNIA;ARTG
13/11/2007;BBIJ;BSMD
29/11/2007;BUTG;MUAB
18/10/2007;JSAB;BIDX
06/11/2007;ATOS;NISP
14/11/2007;BSSP;HAGA
08/11/2007;BMRI;PDIJ
12/11/2007;BICN;MEDH
23/11/2007;BNIA;BSMD
14/11/2007;SCBL;KSEI
21/11/2007;CENA;PDRI
29/10/2007;ABAL;SIHB
10/10/2007;OCBC;MEGA
01/10/2007;OCBC;BBBA
05/12/2007;BMRI;PDKS
12/12/2007;BBIJ;BTAN
18/10/2007;CENA;IDMO
07/12/2007;PDNT;BDIN
29/11/2007;LIPB;PDKT
27/12/2007;DEUT;NISP
14/12/2007;EKON;PDSU
02/10/2007;IBBK;SCBL
14/12/2007;CENA;OCBC
29/11/2007;MAYA;PDJB
06/11/2007;NISP;BNIA
27/11/2007;BBUK;NUPA
01/10/2007;LIPB;MEGA
23/11/2007;BPIA;SCBL
13/12/2007;LIPB;KSEI
18/10/2007;MEDH;BBIJ
06/12/2007;LIPB;CENA
10/10/2007;BBUK;BOTK
27/11/2007;BARC;BMRI
26/11/2007;HSBC;BBIJ
01/10/2007;DEUT;ABNA
01/10/2007;AWAN;BMRI
10/12/2007;BNIA;BOTK
27/12/2007;BMRI;BNIN
09/11/2007;AWAN;GNES
13/11/2007;BSMD;SYHS
22/10/2007;BCIA;BNIA
20/11/2007;BMRI;BDIN
02/11/2007;GNES;BICN
26/11/2007;BDIN;GNES
15/11/2007;BOTK;LIPB
26/11/2007;LIPB;BNIN
27/12/2007;DEUT;BMRI
21/11/2007;CENA;CHAS
23/10/2007;PDKS;BTAN
10/10/2007;HAIN;BNIA
02/10/2007;BUMI;BDIP
25/10/2007;PDIJ;EKON
09/11/2007;ATJS;AWAN
29/10/2007;BSMD;BRIN
23/10/2007;IBBK;LIPB
10/10/2007;BBBA;CNBA
04/12/2007;BSSP;ATJS
31/10/2007;PDJB;BDIN
20/11/2007;DEUT;HSBC
03/12/2007;BBIJ;HAGA
15/11/2007;LIPB;VICT
05/11/2007;BBBA;BRIN
09/10/2007;PDNT;BDIN
26/12/2007;CENA;WIKE
01/11/2007;PDSB;BBBA
18/12/2007;MGAB;BNIN
17/10/2007;BNIA;GNES
19/12/2007;FUJI;CENA
12/11/2007;BBIJ;BICN
29/10/2007;BBAI;HSBC
31/10/2007;BSMD;BUMI
01/11/2007;BMRI;GNES
04/10/2007;NISP;BNIN
05/11/2007;CENA;SYBT
28/12/2007;MEGA;SITB
23/11/2007;ARNK;BHAG
01/11/2007;HVBK;BMRI
11/10/2007;HAGA;PINB
08/11/2007;DBSB;BBBA
04/12/2007;BDIN;MCOR
13/11/2007;BBAI;SWBA
27/12/2007;BRIN;CENA
16/11/2007;CTCB;LIPB
14/11/2007;HSBC;BRIN
05/12/2007;BMRI;BBUK
10/10/2007;CENA;BBUK
01/10/2007;MEGA;PDKB
13/11/2007;BBIJ;BDIN
06/11/2007;HVBK;BNIN
29/10/2007;BDIN;BMRI
03/10/2007;MAYO;LIPB
20/11/2007;SCBL;DEUT
29/11/2007;SCBL;EKON
02/11/2007;BOTK;BBIJ
26/12/2007;MEEK;LIPB
01/11/2007;MASD;BICN
29/10/2007;BMRI;PDJB
19/11/2007;NISP;BDIN
26/10/2007;BNIN;BBBA
27/12/2007;BNIN;DEUT
02/11/2007;FUJI;BNIA
19/10/2007;BDIN;MASD
28/12/2007;BNIN;BNIA
22/10/2007;BICN;BDIN
01/10/2007;CICT;BRIN
27/11/2007;PINB;SYBR
24/10/2007;BNIN;IBBK
27/11/2007;MEGA;BBUK
04/12/2007;CHAS;FUJI
21/11/2007;PDSB;MEGA
26/10/2007;BBUK;BRIN
17/10/2007;BBBA;CENA
01/11/2007;DEUT;BSMD
06/11/2007;BNIN;PDJB
11/10/2007;PDKB;IBBK
28/12/2007;BICN;ABNA
13/12/2007;BMRI;KOEX
05/11/2007;ATJS;BNIN
14/12/2007;ATJS;NISP
01/10/2007;MGAB;VICT
16/11/2007;SYNA;CENA
15/11/2007;ABAL;ATJS
17/12/2007;SYWS;CENA
14/12/2007;BNIN;IBBK
22/10/2007;ABNA;BRIN
22/10/2007;BDIN;PDSB
14/11/2007;BRIN;NISP
05/12/2007;EKON;HAGA
26/10/2007;NISP;CENA
01/10/2007;ABAL;OCBC
14/11/2007;CITI;BMRI
26/11/2007;ABNA;BICN
19/11/2007;ROYB;PINB
17/12/2007;MUAB;BNIN
27/11/2007;BRIN;CICT
17/10/2007;CICT;BOTK
03/12/2007;ATJS;PDJG
29/11/2007;BICN;BPIA
18/12/2007;BMRI;PDSB
13/12/2007;CENA;CICT
10/10/2007;HSBC;DBSB
26/12/2007;SCBL;BNIN
10/10/2007;BRIN;SUNI
28/12/2007;PDBK;IBBK
06/11/2007;HSBC;IBBK
03/12/2007;LIPB;ARNK
09/10/2007;BBIJ;BNIA
25/10/2007;BPIA;LIPB
18/12/2007;PDAC;BRIN
22/10/2007;INPB;BNIA
31/10/2007;HAIN;EKON
30/11/2007;BDIN;LOMA
02/10/2007;CENA;PDKB
09/11/2007;PDIJ;ABAL
16/11/2007;IBBK;JSAB
05/12/2007;BRIN;HSBC
11/10/2007;EKON;IDMO
02/11/2007;CITI;BSDR
26/12/2007;BBUK;MEDH
27/12/2007;FUJI;CENA
08/10/2007;INPB;LIPB
12/11/2007;BUMI;BICN
09/11/2007;BDKI;ATJS
22/11/2007;BDIN;PDKT
07/11/2007;BNIN;PDAC
08/11/2007;PDJM;MUAB
03/12/2007;PINB;OCBC
18/10/2007;PDJB;BMRI
23/10/2007;PDWU;BDKI
12/11/2007;PDSB;PINB
06/12/2007;PINB;CENA
14/12/2007;CENA;ABNA
21/11/2007;IDMO;SWBA
13/11/2007;MEGA;CENA
29/10/2007;CENA;PDSU
10/10/2007;GNES;BDIN
26/11/2007;BMRI;BOTK
09/10/2007;BBBA;BBIJ
06/12/2007;BBAI;BBBA
24/12/2007;AGTB;CENA
19/11/2007;PDSB;BBUK
05/10/2007;IBBK;MEGA
05/11/2007;RABO;BMRI
16/11/2007;BICN;BNIN
12/12/2007;IBBK;HSBC
30/11/2007;WIKE;BMRI
17/12/2007;BNIN;MAYA
01/11/2007;BBIJ;BMRI
09/10/2007;BSSP;PDJT
29/11/2007;MAYO;VICT
16/11/2007;CTCB;BDIN
28/12/2007;PINB;MCOR
05/10/2007;BNIN;PDAC
06/11/2007;BUMI;MEDH
10/10/2007;IBBK;PINB
13/11/2007;RABO;BBIJ
31/10/2007;IBBK;HVBK
09/10/2007;NISP;BNIA
30/10/2007;DEUT;CHAS
12/11/2007;BRIN;BNIN
14/11/2007;BBIJ;BTAN
17/12/2007;PDWR;SYWS
13/11/2007;PINB;CICT
25/10/2007;CITI;BPIA
11/10/2007;BNIN;BEXI
21/12/2007;KOEX;CENA
13/12/2007;FUJI;CENA
26/12/2007;BBIJ;NUPA
26/11/2007;PDKG;PDJG
02/10/2007;CTCB;HRDA
26/10/2007;BNIN;BUTG
22/11/2007;BRIN;DBSB
19/11/2007;ABNA;BUMI
23/11/2007;PDWU;PDYK
29/10/2007;DBSB;EKON
05/10/2007;BBIJ;SYBK
05/11/2007;LIPB;EKST
28/12/2007;BNIN;MEGA
20/11/2007;HSBC;SCBL
06/11/2007;BMRI;PDWR
12/11/2007;CENA;EKON
06/12/2007;MAYO;HAGA
20/11/2007;MUAB;SYBD
04/12/2007;PDJT;ANTD
04/10/2007;IBBK;SCBL
26/12/2007;DBSB;BUMI
21/11/2007;BBIJ;BNIN
21/12/2007;BBBA;AEIB
05/11/2007;PDJG;BSMD
23/11/2007;BDIN;ABNA
21/11/2007;BRIN;PDJB
03/12/2007;BUST;VICT
05/12/2007;BDIN;IDMO
08/10/2007;DEUT;ABNA
19/11/2007;RABO;HSBC
28/11/2007;HSBC;NISP
04/10/2007;BUMI;BMRI
14/12/2007;ARTG;CTCB
